Facility ID,ED_2b,EDV,OP_18b,OP_18c,OP_2,OP_22,OP_23,OP_29,OP_31,OP_33,OP_3b,PC_01,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
110043,290,high,169,196,NA,3,100,94,NA,NA,NA,NA,54,95,41,78,85
110044,120,medium,173,428,NA,4,88,65,NA,NA,NA,0,59,88,62,82,93
110045,89,medium,114,NA,NA,1,90,91,NA,NA,NA,NA,69,92,82,86,88
110046,67,medium,117,244,NA,0,88,100,NA,NA,NA,9,49,85,25,89,78
110050,40,medium,99,218,NA,0,74,83,NA,NA,NA,NA,68,89,NA,84,97
110051,78,NA,188,467,NA,NA,67,NA,NA,NA,28,5,46,81,8,83,80
110054,106,NA,154,555,NA,NA,NA,96,NA,NA,NA,0,47,73,37,85,83
110064,251,very high,138,528,NA,1,NA,95,NA,85,NA,4,38,76,44,70,73
110069,116,NA,219,298,NA,NA,77,NA,NA,NA,NA,0,48,79,50,69,86
110071,61,low,128,235,NA,2,36,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
110073,64,low,125,158,NA,4,53,19,NA,NA,NA,0,NA,NA,NA,NA,NA
110074,137,very high,152,214,NA,1,80,88,NA,NA,NA,6,48,84,53,76,74
110075,93,high,117,115,NA,1,83,100,NA,NA,NA,3,38,75,13,62,86
110076,91,NA,214,240,NA,NA,80,NA,NA,NA,NA,0,43,83,92,80,59
110078,130,very high,231,279,NA,1,NA,38,NA,NA,NA,5,29,69,NA,54,73
110079,562,very high,391,502,NA,1,NA,89,NA,NA,NA,12,44,90,NA,64,75
110082,106,high,204,176,NA,1,56,45,NA,NA,NA,NA,39,75,NA,60,93
110083,103,high,171,NA,NA,0,NA,74,NA,93,NA,0,51,97,NA,65,78
110086,28,low,106,NA,NA,4,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA
110087,127,very high,194,364,NA,3,73,94,NA,NA,NA,0,57,78,77,83,89
110089,90,NA,134,NA,NA,NA,75,NA,NA,NA,NA,0,83,97,NA,88,95
110091,91,high,177,545,NA,1,84,90,NA,NA,NA,3,46,90,36,74,73
110092,50,low,133,204,NA,2,NA,100,NA,100,NA,0,61,79,77,96,88
110095,111,high,220,354,NA,4,73,94,NA,94,NA,0,64,86,47,86,89
110100,50,low,100,138,NA,1,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
110101,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
110104,83,NA,186,369,NA,NA,79,NA,NA,NA,NA,0,48,83,43,80,75
110105,73,medium,141,170,NA,1,NA,100,NA,NA,NA,0,66,78,NA,88,96
110107,238,very high,237,446,NA,1,76,96,NA,NA,NA,10,50,84,NA,70,85
110109,75,low,125,357,NA,1,NA,71,NA,NA,NA,NA,73,91,NA,92,93
110111,42,low,161,411,NA,3,29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
110113,57,low,122,153,NA,3,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
110115,212,NA,189,374,NA,NA,62,NA,NA,NA,NA,0,61,89,93,76,88
110121,36,low,121,230,NA,5,NA,99,NA,NA,NA,0,40,67,NA,60,100
110122,143,very high,179,NA,NA,2,64,100,NA,100,NA,1,40,76,NA,68,66
110124,74,medium,135,NA,64,2,36,NA,NA,NA,NA,0,41,100,NA,64,63
110125,72,high,113,241,NA,0,95,97,NA,NA,NA,0,84,98,94,90,96
110128,108,NA,140,264,NA,NA,68,NA,NA,NA,NA,1,69,91,62,86,93
110129,152,high,238,1040,NA,4,79,96,NA,NA,NA,1,37,81,67,57,82
110130,40,low,105,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
110132,94,low,107,184,NA,2,NA,64,NA,NA,174,6,NA,NA,NA,NA,NA
110135,54,low,130,NA,NA,1,NA,86,NA,NA,NA,0,28,80,NA,66,67
110142,48,low,101,151,NA,1,NA,100,NA,NA,NA,NA,57,86,NA,76,86
110143,140,NA,186,869,NA,NA,72,NA,NA,NA,NA,4,73,90,74,87,96
110146,88,medium,131,NA,NA,2,100,100,NA,25,NA,3,21,76,NA,62,35
110150,298,medium,163,519,NA,2,NA,100,NA,50,63,0,73,98,NA,83,94
110153,104,NA,160,166,NA,NA,75,NA,NA,NA,NA,NA,61,84,NA,76,97
110161,112,NA,168,266,NA,NA,75,NA,NA,NA,NA,0,62,86,76,83,86
110164,140,high,124,294,NA,1,88,98,NA,NA,NA,0,85,98,73,89,98
110165,195,high,232,814,NA,3,85,71,NA,NA,NA,1,82,97,92,86,99
110168,85,high,140,380,NA,1,92,100,NA,NA,NA,NA,85,91,94,95,99
110177,118,very high,158,1128,NA,2,NA,100,NA,100,NA,0,81,94,100,92,91
110184,149,NA,180,366,NA,NA,85,NA,NA,NA,NA,3,73,90,73,88,94
110189,74,low,114,190,NA,1,NA,100,NA,NA,NA,NA,64,82,NA,81,98
110190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110191,150,very high,209,NA,NA,4,83,67,NA,82,NA,0,48,88,64,72,72
110192,123,very high,153,415,NA,2,81,100,NA,NA,NA,3,63,91,71,86,80
110194,50,low,196,256,NA,5,NA,29,NA,NA,NA,9,NA,NA,NA,NA,NA
110198,140,NA,171,182,NA,NA,84,NA,NA,NA,NA,0,70,92,70,85,95
110200,110,medium,163,NA,NA,1,NA,94,NA,NA,NA,NA,63,84,NA,84,93
110201,78,high,118,NA,NA,0,NA,100,NA,NA,44,NA,89,97,88,96,95
110209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110215,122,very high,154,208,NA,1,68,77,NA,70,NA,2,73,96,NA,87,84
110225,96,medium,138,219,NA,3,75,88,NA,NA,48,0,68,88,NA,82,95
110226,128,NA,179,NA,NA,NA,52,NA,NA,NA,53,NA,54,97,NA,77,61
110229,98,very high,156,298,NA,1,84,80,NA,74,NA,3,62,96,44,87,78
110230,156,medium,191,212,NA,1,NA,83,NA,NA,NA,3,45,91,NA,53,88
110233,NA,NA,NA,NA,NA,NA,NA,45,NA,98,NA,NA,71,92,82,92,85
110234,36,low,58,117,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110236,65,medium,125,305,NA,2,8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
110237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11032F,136,medium,163,NA,NA,5,NA,99,NA,NA,NA,0,NA,NA,NA,NA,NA
11033F,96,medium,138,NA,NA,2,25,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
11035F,111,medium,146,NA,NA,5,NA,100,NA,NA,NA,0,NA,NA,NA,NA,NA
111300,49,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111302,41,low,111,162,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111303,NA,NA,79,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111304,62,NA,86,332,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,75,NA
111305,65,low,95,NA,NA,1,NA,NA,NA,NA,NA,NA,7,NA,NA,64,NA
111306,60,low,126,190,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111308,78,low,86,224,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111310,62,medium,146,196,NA,2,NA,NA,NA,NA,NA,NA,72,100,NA,76,94
111311,31,NA,75,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111312,45,low,81,158,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111313,80,low,116,178,NA,1,NA,NA,NA,NA,NA,NA,44,72,NA,74,88
111314,31,low,82,375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111316,85,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111318,46,NA,123,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111319,58,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111320,52,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,77,NA
111323,56,low,75,174,NA,1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
111324,44,NA,140,200,NA,NA,NA,NA,NA,NA,NA,NA,64,75,NA,86,NA
111325,55,low,86,110,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111326,45,low,82,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111327,39,low,151,193,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111328,NA,NA,77,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111329,52,NA,123,NA,NA,NA,62,NA,NA,NA,NA,NA,68,100,NA,72,94
111330,31,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111331,55,low,105,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111332,70,low,89,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111333,75,NA,122,251,NA,NA,82,NA,NA,NA,NA,NA,53,96,NA,75,72
111334,80,low,128,198,NA,2,NA,78,NA,NA,NA,NA,65,83,NA,78,100
111335,79,NA,145,188,NA,NA,NA,NA,NA,NA,NA,0,100,100,NA,100,NA
111336,106,low,130,206,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111337,NA,low,NA,NA,NA,3,NA,69,100,NA,NA,NA,NA,NA,NA,NA,NA
11300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11302,39,low,114,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11304,57,NA,96,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11305,44,NA,102,172,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
11306,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120001,218,very high,173,264,NA,1,71,97,NA,91,NA,0,69,90,62,88,90
120002,152,high,154,222,NA,1,NA,66,NA,NA,NA,5,69,87,80,86,92
120004,124,medium,113,195,NA,0,100,NA,NA,NA,83,NA,84,96,94,91,97
120005,138,high,133,159,82,1,92,NA,NA,NA,NA,1,69,90,85,89,85
120006,103,medium,142,159,NA,1,71,28,NA,NA,NA,3,89,97,95,93,100
120007,131,low,161,NA,NA,1,NA,96,NA,NA,NA,NA,64,83,76,84,95
120011,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,95,90,93,99
120014,152,medium,146,220,63,2,100,97,NA,NA,NA,4,62,78,65,91,95
120019,141,medium,160,417,21,1,NA,NA,NA,NA,NA,1,69,95,100,80,89
12001F,72,high,180,NA,NA,0,NA,98,NA,NA,NA,0,NA,NA,NA,NA,NA
120022,117,medium,122,138,NA,0,57,98,NA,NA,NA,NA,70,80,77,93,98
120026,137,high,142,NA,NA,0,NA,100,NA,NA,NA,NA,68,81,76,92,94
120028,113,low,115,NA,NA,1,NA,91,NA,NA,NA,6,70,85,82,93,87
121300,59,low,86,NA,NA,0,NA,NA,NA,NA,NA,4,56,100,NA,93,44
121301,9,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121302,NA,low,121,125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121303,31,low,87,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121304,NA,NA,64,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121305,NA,low,101,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121306,NA,low,60,78,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121307,NA,low,62,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121308,NA,low,74,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130002,83,medium,155,215,NA,2,69,99,NA,NA,NA,1,55,78,85,78,89
130003,93,medium,115,226,NA,1,NA,NA,NA,NA,NA,0,69,88,91,83,94
130006,84,very high,144,220,NA,1,65,96,NA,NA,NA,3,56,84,78,76,86
130007,80,high,136,158,NA,1,NA,93,NA,89,NA,0,69,91,92,83,90
130013,95,high,133,123,NA,1,65,NA,NA,NA,NA,4,66,89,72,83,91
130014,68,medium,115,200,NA,0,84,100,NA,NA,32,0,52,86,42,74,88
130018,66,high,132,171,NA,1,NA,80,NA,86,NA,2,55,79,71,81,86
130025,26,low,119,228,NA,1,NA,98,NA,NA,NA,0,68,96,NA,71,100
130028,86,NA,136,194,NA,NA,17,NA,NA,91,NA,4,48,79,69,68,91
130049,98,high,154,205,NA,1,59,94,NA,NA,NA,0,59,84,58,79,93
130063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130065,NA,NA,NA,NA,NA,NA,NA,100,NA,100,NA,0,NA,NA,NA,NA,NA
130066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130071,96,medium,128,178,NA,1,81,89,NA,NA,NA,1,59,86,59,78,88
130073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
130074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131301,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131302,27,low,129,NA,NA,1,NA,NA,NA,NA,NA,NA,36,50,NA,82,83
131303,18,NA,109,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131304,5,NA,80,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131305,40,NA,132,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131307,44,low,94,188,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131308,NA,NA,99,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131309,30,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131310,92,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131311,67,NA,91,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131312,48,NA,110,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131313,NA,low,112,276,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131314,54,low,103,158,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131315,32,NA,106,115,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
131316,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131317,42,low,106,148,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131318,43,NA,114,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131319,27,low,124,176,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131320,0,low,124,148,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131321,0,low,135,123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131322,12,NA,128,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131323,104,NA,131,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131324,1,NA,103,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131325,60,NA,113,167,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,8,NA
131326,47,low,136,183,NA,1,NA,94,NA,NA,57,0,60,77,65,85,96
131327,50,low,153,126,NA,2,33,92,NA,NA,NA,0,NA,NA,NA,NA,NA
131328,58,NA,162,211,NA,NA,NA,NA,NA,NA,NA,NA,40,67,NA,84,70
13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140001,79,NA,109,NA,NA,NA,88,NA,NA,NA,54,0,55,73,NA,83,92
140002,49,medium,129,266,NA,1,NA,95,NA,100,NA,0,39,67,NA,70,87
140007,122,high,171,374,NA,2,NA,51,NA,NA,NA,0,36,68,NA,65,87
140008,115,medium,161,298,NA,2,NA,98,NA,NA,NA,NA,42,77,23,78,84
140010,146,very high,197,233,NA,2,23,97,NA,97,NA,2,59,85,78,80,90
140011,91,medium,156,307,NA,1,NA,35,NA,NA,38,NA,52,78,NA,73,91
140012,70,NA,128,224,NA,NA,80,74,NA,NA,NA,22,64,87,80,88,84
140013,133,NA,129,114,NA,NA,NA,NA,NA,NA,NA,NA,72,91,71,91,90
140015,90,high,180,268,NA,1,NA,100,NA,98,NA,4,52,80,39,80,88
140018,236,high,201,293,NA,0,89,72,NA,NA,NA,2,55,85,70,79,86
140019,49,NA,115,305,NA,NA,NA,NA,NA,NA,NA,NA,72,81,NA,89,100
140029,103,NA,160,202,NA,NA,63,NA,NA,NA,NA,4,51,81,63,81,87
140030,83,very high,158,218,NA,0,83,91,NA,89,NA,0,75,91,80,87,95
140032,77,medium,140,144,NA,1,88,94,NA,NA,NA,2,66,85,61,85,94
140033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140034,67,low,146,267,NA,1,91,93,NA,NA,NA,0,68,84,53,88,96
140040,61,low,110,233,NA,1,NA,100,NA,NA,NA,NA,84,92,87,94,100
140043,77,medium,148,209,NA,0,100,83,NA,NA,NA,0,64,90,60,78,98
140046,108,medium,190,207,NA,0,76,83,NA,NA,NA,9,72,91,NA,89,91
140048,120,high,212,375,NA,3,91,92,NA,NA,NA,0,70,92,62,83,92
140049,97,high,186,412,NA,4,88,97,NA,NA,NA,0,68,93,96,80,91
140052,79,medium,135,176,NA,1,NA,NA,NA,NA,NA,NA,60,77,62,86,98
140053,134,high,162,260,NA,3,NA,98,NA,91,NA,0,48,82,67,73,81
140054,112,very high,150,303,NA,0,88,99,NA,NA,NA,0,47,81,48,87,69
140058,91,medium,166,213,NA,4,78,96,NA,NA,NA,0,36,71,NA,60,82
140059,98,low,116,156,NA,0,57,100,NA,NA,NA,NA,42,NA,NA,90,36
140062,78,NA,202,763,NA,NA,96,NA,NA,NA,NA,0,60,76,69,84,95
140063,59,high,136,246,NA,1,NA,98,NA,100,NA,NA,58,86,68,79,84
140064,95,medium,152,248,NA,2,55,100,NA,NA,57,2,45,72,NA,77,78
140065,91,medium,144,236,NA,1,NA,88,NA,NA,NA,NA,73,85,55,89,98
140067,273,very high,259,327,NA,5,NA,99,NA,100,NA,2,43,66,NA,81,85
140068,250,medium,187,NA,NA,2,NA,0,NA,NA,NA,0,24,67,NA,51,59
140077,80,low,136,203,NA,4,NA,97,NA,NA,NA,0,NA,NA,NA,NA,NA
140080,89,medium,131,325,NA,0,NA,94,NA,NA,NA,8,67,85,65,88,91
140082,92,NA,157,358,NA,NA,NA,NA,NA,NA,NA,NA,33,72,NA,61,86
140083,156,low,192,262,NA,7,NA,NA,NA,NA,NA,NA,37,79,NA,73,62
140084,114,NA,122,419,NA,NA,NA,NA,NA,NA,NA,8,75,87,94,90,97
140088,196,very high,264,281,NA,5,NA,99,NA,94,NA,0,47,75,77,70,86
140089,62,NA,129,210,NA,NA,83,86,NA,NA,NA,4,32,52,NA,71,88
140091,101,very high,160,301,NA,1,NA,98,NA,84,NA,0,60,90,90,79,81
140093,85,medium,138,352,NA,2,91,NA,NA,100,66,0,49,82,31,74,84
140095,133,medium,181,382,NA,1,NA,77,NA,NA,NA,0,46,95,33,70,69
140100,100,low,146,NA,NA,1,NA,97,NA,96,NA,NA,49,88,NA,83,52
140101,58,medium,121,194,NA,1,92,70,NA,NA,NA,0,68,84,NA,86,98
140103,174,NA,223,560,NA,NA,NA,NA,NA,NA,NA,0,78,90,76,95,98
140110,145,low,95,148,NA,0,76,100,NA,100,62,3,64,89,65,82,93
140113,89,medium,120,244,NA,0,92,97,NA,NA,NA,0,64,87,91,78,93
140114,77,high,170,325,NA,2,100,99,NA,NA,NA,0,45,75,66,70,91
140115,60,NA,108,262,NA,NA,NA,NA,NA,NA,NA,NA,55,71,NA,86,94
140116,122,very high,152,318,NA,3,77,100,NA,86,NA,0,57,86,47,79,92
140117,66,high,164,273,NA,0,NA,72,NA,100,NA,0,47,84,65,86,62
140119,185,very high,254,471,NA,2,NA,100,NA,NA,NA,0,30,75,NA,61,71
140120,116,NA,90,121,NA,NA,71,NA,NA,NA,34,0,68,90,57,90,86
140122,95,medium,159,416,NA,1,NA,91,NA,79,NA,0,64,89,75,78,91
140124,142,very high,264,736,NA,5,NA,90,NA,45,NA,0,46,95,NA,64,71
140125,85,medium,146,224,NA,3,91,100,NA,NA,NA,5,85,98,97,92,94
140127,90,medium,158,272,NA,2,NA,NA,NA,NA,NA,1,73,90,73,84,97
140130,149,high,182,246,NA,2,NA,99,NA,100,NA,3,53,87,67,68,88
140133,246,high,174,371,NA,3,73,95,NA,NA,NA,0,49,87,52,81,77
140135,106,NA,173,222,NA,NA,69,NA,NA,NA,NA,2,61,83,64,85,88
140137,55,low,111,238,NA,0,NA,81,NA,NA,NA,0,80,98,NA,86,97
140143,75,low,101,184,NA,0,88,91,NA,NA,NA,4,76,92,71,87,99
140145,68,low,145,356,NA,0,79,98,NA,NA,NA,0,79,89,NA,92,100
140147,77,low,105,148,NA,1,NA,93,NA,NA,NA,10,62,88,NA,92,87
140148,157,very high,198,336,NA,3,NA,98,NA,95,NA,2,58,88,81,75,90
140150,123,high,259,584,NA,5,NA,98,NA,NA,NA,4,62,84,NA,78,96
140155,101,medium,120,NA,NA,1,100,92,NA,NA,NA,5,47,80,17,81,85
140158,165,NA,178,361,NA,NA,NA,NA,NA,NA,NA,0,70,93,95,84,91
140160,48,medium,148,287,NA,0,93,100,NA,58,86,0,29,61,12,66,84
140161,73,low,130,201,NA,1,85,100,NA,NA,NA,0,81,97,NA,88,97
140162,79,medium,202,214,NA,2,NA,NA,NA,NA,NA,0,58,77,57,82,91
140164,84,medium,148,372,NA,1,NA,93,NA,NA,NA,0,56,73,NA,88,83
140166,135,NA,118,NA,NA,NA,95,NA,NA,NA,NA,0,61,83,NA,79,96
140167,80,low,112,NA,NA,1,NA,88,NA,NA,NA,NA,38,88,NA,72,67
140172,183,high,261,622,NA,2,82,96,NA,NA,NA,0,44,80,37,69,89
140174,96,medium,157,264,NA,1,55,NA,NA,92,NA,0,70,87,87,84,98
140177,256,NA,193,334,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA
140179,108,NA,191,330,NA,NA,75,NA,NA,NA,NA,0,61,82,83,84,93
140180,134,very high,160,176,NA,0,NA,95,NA,NA,NA,0,62,98,NA,79,82
140181,459,low,206,306,NA,4,NA,NA,NA,NA,NA,NA,58,92,NA,69,95
140182,95,high,194,379,NA,1,NA,93,NA,100,NA,3,55,78,57,77,95
140184,116,low,145,290,NA,4,75,100,NA,NA,NA,7,83,95,94,89,99
140185,99,high,188,NA,NA,3,83,98,NA,NA,NA,0,69,96,NA,83,87
140186,83,high,134,151,NA,1,NA,81,NA,100,NA,0,68,90,73,85,92
140187,91,NA,177,277,NA,NA,75,NA,NA,NA,NA,0,84,96,89,90,97
140189,76,medium,172,291,NA,1,74,98,NA,100,44,0,76,92,NA,90,89
140191,133,high,141,NA,NA,3,82,NA,NA,NA,NA,0,25,70,NA,45,86
140197,52,low,142,326,NA,0,NA,100,100,NA,NA,NA,100,100,NA,100,NA
140200,91,very high,152,331,NA,1,72,100,NA,100,NA,0,71,86,76,87,97
140202,152,high,195,307,NA,3,96,100,NA,100,NA,0,72,89,96,88,90
140206,154,NA,156,214,NA,NA,91,NA,NA,NA,NA,0,55,96,NA,76,78
140208,278,very high,233,437,NA,2,NA,97,NA,100,NA,0,53,73,67,77,95
140209,167,NA,206,394,NA,NA,NA,NA,NA,NA,NA,3,62,85,58,81,92
140210,24,low,110,150,NA,1,50,NA,NA,NA,NA,NA,57,85,NA,80,82
140211,87,high,170,196,NA,2,77,90,NA,100,NA,1,52,79,71,76,90
140213,94,very high,164,359,NA,2,NA,59,NA,91,NA,2,48,76,40,82,82
140217,74,medium,118,146,NA,0,93,96,NA,NA,NA,NA,71,82,NA,90,98
140223,133,very high,199,347,NA,1,NA,94,NA,72,NA,0,66,92,100,78,90
140224,95,medium,133,216,NA,0,NA,94,NA,NA,NA,0,80,98,75,87,95
140228,49,very high,134,200,NA,2,NA,91,NA,87,NA,0,44,72,34,76,83
140231,99,very high,123,235,NA,0,NA,93,NA,96,NA,0,63,81,83,85,95
140233,108,medium,170,244,NA,1,NA,80,NA,17,NA,3,51,66,70,83,95
140234,51,NA,127,254,NA,NA,80,NA,NA,NA,NA,0,80,91,NA,94,97
140239,82,high,178,280,NA,6,27,97,NA,86,NA,0,60,83,NA,83,84
140240,126,NA,166,433,NA,NA,NA,NA,NA,NA,NA,0,56,94,NA,81,75
140242,89,very high,182,215,NA,3,45,96,NA,100,NA,2,54,76,92,84,77
140250,108,high,204,425,NA,3,78,96,NA,NA,NA,0,64,90,86,80,91
140251,150,medium,194,233,NA,8,58,98,NA,NA,NA,NA,18,57,NA,67,69
140252,92,NA,162,354,NA,NA,NA,NA,NA,NA,NA,4,73,90,NA,88,91
140258,92,high,182,346,NA,1,NA,99,NA,95,NA,0,67,86,77,84,95
140275,88,medium,144,194,NA,1,71,100,NA,NA,NA,0,55,68,NA,87,92
140276,184,high,237,430,NA,8,NA,93,NA,87,NA,0,51,78,50,80,84
140280,90,very high,127,164,NA,1,78,NA,NA,38,NA,3,71,92,62,87,94
140281,179,very high,274,434,NA,5,NA,98,NA,94,NA,2,56,90,NA,73,84
140286,90,medium,137,334,NA,1,94,99,NA,NA,NA,0,63,81,74,84,96
140288,90,high,172,208,NA,0,84,89,NA,96,NA,0,75,90,88,88,96
140289,67,medium,152,240,NA,1,83,88,NA,NA,NA,0,43,70,54,68,98
140290,109,high,177,396,NA,2,NA,99,NA,97,NA,1,67,81,61,89,99
140291,86,medium,128,231,NA,0,86,94,NA,98,NA,0,70,88,90,88,88
140292,114,medium,130,302,NA,1,92,97,NA,NA,NA,0,60,79,65,84,96
140294,75,low,116,185,NA,1,64,94,NA,NA,242,NA,82,100,NA,89,91
140300,132,medium,160,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140304,92,medium,158,499,NA,3,90,93,NA,NA,NA,0,52,74,34,82,97
140307,68,NA,153,NA,NA,NA,78,NA,NA,NA,NA,3,51,82,NA,68,85
